"SEN","23/03/2019","18","2095.3008","1642.0235","0.9788","3203.628","17044.6104","334.2351","596.0353","1566.4584","1428.3813","4736.5489","1640.664"
"SEN","23/03/2019","19","2465.2817","469.6518","0.9228","3171.0915","17135.192","333.419","592.4385","2486.5404","1429.2093","4821.0504","1693.2779"
"SEN","23/03/2019","20","2881.8164","6.1569","0.9208","3163.9877","17543.8636","334.1321","597.4963","4298.2891","1430.2581","4881.0463","1751.1357"
"SEN","23/03/2019","21","2725.7453","0","0.9447","3147.8552","17877.5587","332.3633","598.6539","4318.3077","1430.3841","4838.9052","1755.8887"
"SEN","23/03/2019","22","2713.8727","0","0.9253","3152.0958","18032.0551","334.0676","601.2135","3291.1905","1430.58","4765.1801","1628.6609"
"SEN","23/03/2019","23","2732.1127","0","1.1021","3172.1719","17750.546","333.1432","601.5395","2299.7971","1431.3194","4475.6779","1519.4604"
"SEN","23/03/2019","24","2546.6371","0","3.3472","3123.3606","17607.1128","333.7735","599.1823","1611.3226","1432.3122","3700.9031","1487.5302"
"SEN","24/03/2019","1","2567.7055","0","13.6539","2246.6691","17032.0456","332.5133","602.7562","1211.5611","1432.3955","3694.1433","1465.4215"
"SEN","24/03/2019","2","2397.6673","0","15.0688","2209.1864","16027.403","328.8549","604.9215","1194.8876","1433.1695","3710.7623","1407.9903"
"SEN","24/03/2019","3","2233.4394","0","13.172","2314.0797","15468.5635","311.0113","604.8682","1043.6867","1433.8651","3640.1224","1222.0544"
"SEN","24/03/2019","4","2197.1351","0","12.3694","2335.3865","15333.0734","273.9145","606.4537","951.6987","1434.0246","3499.9569","1164.16"
"SEN","24/03/2019","5","2162.4208","0","12.8378","2591.161","15085.8572","272.5878","606.0202","931.8979","1434.4739","3348.9454","1162.6145"
"SEN","24/03/2019","6","2056.4401","0","11.4662","2718.3367","15122.0571","274.2528","605.7551","1036.6293","1434.683","3205.0493","1194.1689"
"SEN","24/03/2019","7","2146.5944","4.878","5.9546","2547.0872","15130.8657","274.2184","606.4608","966.5731","1434.9347","3109.5529","1196.1164"
"SEN","24/03/2019","8","2344.8336","544.5293","7.5686","2458.9742","14566.0604","274.3657","604.482","743.0536","1434.9623","3139.0999","1198.7534"
"SEN","24/03/2019","9","2337.2907","1757.751","7.4915","2050.8922","14371.1994","271.5808","602.9984","1069.2431","1434.7768","3176.8958","1229.4129"
"SEN","24/03/2019","10","2385.8999","2222.7176","7.7932","2395.3115","14346.0752","272.3903","597.2388","1335.1699","1433.9296","3176.9137","1258.9594"
"SEN","24/03/2019","11","2456.5539","2313.1967","9.3633","2950.1292","14277.4815","270.6134","594.1095","1408.7267","1432.979","3248.7434","1311.276"
"SEN","24/03/2019","12","2717.4018","2351.2826","10.8461","2979.1634","14548.063","268.0682","594.6898","1184.9853","1432.3838","3271.1274","1419.0447"
"SEN","24/03/2019","13","2882.2384","2365.9184","8.6981","3009.2815","14642.4168","268.7372","592.7642","1005.4329","1431.6009","3283.112","1454.1127"
"SEN","24/03/2019","14","2891.1987","2367.8254","8.9039","3057.6248","14612.2716","269.8475","594.9169","1185.0952","1430.0147","3309.9782","1483.6418"
"SEN","24/03/2019","15","2868.441","2360.6989","17.6315","3145.5969","14460.9852","269.8053","582.7976","1312.1361","1428.8701","3256.0434","1501.188"
"SEN","24/03/2019","16","2947.8936","2335.6601","21.3144","3174.2457","14497.7445","270.9304","571.6572","1128.5784","1427.6399","3317.6597","1507.0015"
"SEN","24/03/2019","17","3062.5418","2249.6099","22.1059","3140.92","14724.2671","271.3006","572.1098","1019.4227","1426.1497","3290.7483","1520.8533"
"SEN","24/03/2019","18","3111.4537","1870.2259","19.3786","3171.5489","14945.3096","270.2945","573.2535","1263.6465","1425.235","3394.9255","1527.3262"
"SEN","24/03/2019","19","3155.0538","597.08","22.0656","3181.1859","15184.004","272.9356","574.6117","2241.0084","1424.5024","3840.4723","1577.8188"
"SEN","24/03/2019","20","3247.5967","14.1201","22.0991","3186.1271","15419.6954","320.499","577.3912","5054.2335","1423.5916","4271.7032","1627.0574"
"SEN","24/03/2019","21","3104.5051","0","23.9473","3154.5723","15506.2789","325.567","576.259","5752.5653","1423.1134","4397.636","1636.9017"
"SEN","24/03/2019","22","3079.4626","0","22.0641","3104.1919","15541.4538","326.6255","578.2335","5210.456","1423.8158","4414.1359","1638.9662"
"SEN","24/03/2019","23","2919.309","0","20.3017","3087.956","15474.3477","328.0654","580.2165","4144.6284","1423.687","4368.7559","1626.8256"
"SEN","24/03/2019","24","2781.8138","0","8.4232","3077.5033","15513.3688","333.497","580.4675","2771.1693","1424.3346","3657.269","1599.6973"
"SEN","25/03/2019","1","2708.8545","0","12.0091","3048.6066","15614.1345","348.4429","582.9958","1219.8013","1425.5411","3515.0887","1490.7289"
