"SEN","07/07/2019","13","2752.4471","3215.264","3.6326","2111.5596","19450.5611","388.6918","575.4114","1180.6427","765.1236","3434.1547","1897.4578"
"SEN","07/07/2019","14","2782.9674","3105.8599","3.6304","2144.4409","19635.8583","389.9801","575.2951","1700.8356","764.2279","3454.9012","1927.5014"
"SEN","07/07/2019","15","2810.3615","3082.5686","3.6312","2159.8506","19572.9737","388.1526","577.8845","2058.3271","763.2397","3490.6252","1960.3498"
"SEN","07/07/2019","16","2854.2705","3065.0152","3.6339","2141.446","19590.296","386.3992","577.5838","2461.8505","761.0303","3545.793","1972.4033"
"SEN","07/07/2019","17","2872.5711","2962.5442","3.638","2142.2844","19944.9352","386.2191","579.2024","2545.4573","760.2604","3531.477","1954.7331"
"SEN","07/07/2019","18","3237.9594","2902.1185","3.577","2115.8171","20083.5595","385.2503","579.137","1989.7077","758.7993","3517.7561","1947.8594"
"SEN","07/07/2019","19","3278.5737","2432.3544","3.6342","2162.7047","20495.1728","383.1012","576.9571","1690.7657","756.6903","3540.1343","1969.9897"
"SEN","07/07/2019","20","2851.6958","1402.5218","3.6178","2161.3425","20838.3914","374.3251","578.2768","2949.2389","755.264","3723.8321","2002.5904"
"SEN","07/07/2019","21","3146.9652","301.8796","3.5202","2539.6929","21544.4425","381.0273","581.4173","3864.8456","755.0368","4130.2148","2180.1058"
"SEN","07/07/2019","22","3085.9394","8.9922","3.6445","3014.5542","22110.7946","377.7362","579.6626","4685.3298","753.8792","4517.8294","2221.3239"
"SEN","07/07/2019","23","3262.7919","0","3.6483","2972.435","21877.9776","379.5741","577.8912","4446.2973","754.3239","4609.0937","2194.1034"
"SEN","07/07/2019","24","3550.9162","0","3.6502","2940.8322","21679.75","378.8985","578.0937","3038.0543","754.8869","4493.6059","2163.5864"
"SEN","08/07/2019","1","3231.0602","0","3.6514","2912.5149","21622.2793","390.2709","581.2274","1408.797","756.7075","4238.4978","2154.3367"
"SEN","08/07/2019","2","3231.7613","0","3.6519","2697.4568","21664.6757","395.4285","584.0691","1119.7062","758.6437","3735.0411","2113.0852"
"SEN","08/07/2019","3","2971.1427","0","3.6531","2566.6209","21267.5503","396.2628","585.0047","777.2305","760.4833","3690.5996","2031.6499"
"SEN","08/07/2019","4","2622.6322","0","3.6539","2476.7827","21144.548","390.4335","585.3599","755.4951","762.3502","3669.0645","1919.714"
"SEN","08/07/2019","5","2281.2394","0","3.6548","2502.8052","21113.4887","382.9506","583.7648","810.9006","763.594","3684.0602","1911.6273"
"SEN","08/07/2019","6","2186.6482","0.0372","3.6558","2739.2166","21092.045","390.1501","584.246","873.9174","765.4057","3644.7954","1987.3454"
"SEN","08/07/2019","7","2030.6976","10.952","3.6567","3073.3827","21491.6728","393.2553","586.7485","1090.3522","767.2994","3937.0843","2059.0186"
"SEN","08/07/2019","8","1601.782","152.3389","3.6579","3073.0973","21744.5107","392.7328","585.9213","2127.1616","769.2846","4240.4632","2063.7003"
"SEN","08/07/2019","9","1414.779","1014.5574","3.5729","3035.9424","21754.8045","395.0557","582.681","2594.6241","770.4778","4599.9298","2065.6015"
"SEN","08/07/2019","10","1409.5173","2287.7592","3.6439","2775.5488","21897.9947","393.8463","577.4999","3227.9608","771.3262","4768.1855","2051.6775"
"SEN","08/07/2019","11","1765.0661","2851.5262","3.6386","2752.4172","21730.0596","392.6097","576.1875","3414.3218","772.0425","4879.4906","2074.5314"
"SEN","08/07/2019","12","1676.4323","3057.3294","3.6357","2723.0533","21771.5712","391.7751","575.8942","4382.3535","771.9481","4877.7451","2104.318"
"SEN","08/07/2019","13","1785.5247","2961.069","3.6316","2653.5616","21943.28","387.7181","574.1183","4945.7826","771.4232","4993.797","2096.6703"
"SEN","08/07/2019","14","1842.7906","2976.0904","3.6303","2681.9123","22038.8311","379.6489","577.5191","5161.3891","771.0147","5312.5112","2128.2323"
"SEN","08/07/2019","15","1942.1667","3123.1961","3.5062","2735.3488","22034.2057","386.3405","578.6473","5409.2949","771.4318","5350.7598","2127.712"
"SEN","08/07/2019","16","2068.1267","2959.8299","3.4344","2751.2329","22289.5608","386.0799","579.5167","6155.6099","768.3226","5216.2345","2147.0846"
"SEN","08/07/2019","17","2264.4718","2933.3294","3.025","2858.6779","22290.7659","383.3714","570.846","5881.9843","767.9762","5252.2486","2165.3815"
"SEN","08/07/2019","18","2323.8372","2507.1274","3.0257","3001.4991","22565.2758","387.1998","550.2417","5676.7542","766.3562","5266.1395","2113.5671"
"SEN","08/07/2019","19","2132.6341","2083.8509","3.0263","2991.1773","22801.2821","388.8895","551.3983","4860.9756","766.0133","5263.805","2082.3949"
"SEN","08/07/2019","20","1907.8005","1497.9201","3.0605","2998.76","22735.6012","390.1127","554.2026","4589.4978","766.0783","5320.9438","2084.3388"
"SEN","08/07/2019","21","1661.5212","330.6981","3.5056","2990.5531","22863.4107","392.3963","554.7453","6007.1003","766.2233","5363.8684","2127.2005"
"SEN","08/07/2019","22","1544.2506","9.5063","3.651","2981.8347","23246.4967","396.1772","555.7161","7006.4561","766.2105","5416.146","2212.8093"
"SEN","08/07/2019","23","1714.4457","0","3.6536","3007.3341","23046.5604","389.9725","563.589","6934.4942","767.3486","5363.414","2285.7707"
"SEN","08/07/2019","24","1690.2925","0","3.6549","2955.502","22771.6847","386.9309","574.3973","6428.6869","767.5988","5256.933","2251.5459"
"SEN","09/07/2019","1","1656.9338","0","3.656","2977.1254","22629.4242","383.8696","577.3523","4632.4563","768.9318","5243.7353","2242.9074"
