"Centro Nacional de Control de Energia"
"Estadistica de la Energia Generada Liquidada Agregada (MWh) Intermitente y Firme por Tipo de Tecnologia"
"Sistema Electrico Nacional"
"Dias de Operacion del Mes de: enero 2019"
"Proceso de Liquidacion: Re-Liquidacion Intermedia (L2) "
"Archivo descargado desde el Sistema de Informacion del Mercado (Area Publica) creado el 23/may/2019 05:10:01 hrs."
"Nota: Los acentos de este reporte se omiten intencionalmente por sistema."
"Sistema"," Dia"," Hora"," Eolica"," Fotovoltaica","  Biomasa"," Carboelectrica"," Ciclo Combinado"," Combustion Interna"," Geotermoelectrica"," Hidroelectrica"," Nucleoelectrica"," Termica Convencional"," Turbo Gas"
"SEN","03/01/2019","6","2805.9418","0","25.5731","1716.3374","17080.1155","315.4835","603.8951","1266.0746","1480.1784","2124.3952","1433.6036"
"SEN","03/01/2019","7","2744.8058","0.0095","24.0194","2528.6883","16788.0661","386.9288","603.5048","1516.5238","1480.555","2297.0927","1750.6159"
"SEN","03/01/2019","8","2774.0402","11.0789","24.1036","2768.706","16985.4186","394.7673","604.0023","1476.2345","1480.5829","2725.5049","1808.2535"
"SEN","03/01/2019","9","2278.7562","477.6433","22.3043","2800.6267","17381.7356","372.7289","588.6299","2166.5644","1480.8401","2754.7855","1880.0628"
"SEN","03/01/2019","10","2178.8205","1150.2424","23.2151","2759.6845","17379.4279","377.9735","517.3803","2840.569","1481.0887","2732.7004","1941.8564"
"SEN","03/01/2019","11","2486.1622","1515.8221","22.6721","2803.8807","17463.0849","388.932","514.7881","2576.2317","1481.055","2862.7021","2064.6694"
"SEN","03/01/2019","12","2463.9491","1601.6328","25.0544","2929.5203","18063.2585","408.3882","521.1961","2260.4072","1472.1909","2907.3131","2067.7057"
"SEN","03/01/2019","13","2594.2827","1563.6112","25.5185","2918.8259","18079.5895","411.7855","528.7886","2484.6273","1470.6211","2890.5797","2031.1011"
"SEN","03/01/2019","14","2424.4886","1546.1691","25.3157","2909.0718","18227.7216","399.0971","557.3709","2587.2928","1471.1678","2877.4218","2033.2099"
"SEN","03/01/2019","15","2158.8887","1563.6486","25.8635","2917.4217","18305.4529","401.526","564.4347","2552.2617","1471.0363","2849.9966","2045.495"
"SEN","03/01/2019","16","1764.4914","1510.7869","23.91","2890.5874","18455.0532","414.5107","568.4337","2864.7138","1469.7178","2830.3933","2036.9044"
"SEN","03/01/2019","17","1542.448","1262.2756","26.3141","2891.796","18788.754","418.4355","571.5283","3321.4958","1466.9422","2866.61","1993.9847"
"SEN","03/01/2019","18","1495.1103","499.3296","25.5336","2961.4303","19057.5479","423.6971","573.6033","3573.2219","1467.7881","2792.2717","1990.9647"
"SEN","03/01/2019","19","1668.8182","7.3666","23.363","2964.5004","19523.5745","416.9247","575.7158","4704.1255","1477.7665","2859.6874","1974.0549"
"SEN","03/01/2019","20","1596.9426","0","21.5714","2922.8211","19709.223","412.9741","575.3997","5342.3429","1479.0512","3059.3901","2032.7344"
"SEN","03/01/2019","21","1327.5546","0","22.6479","2937.2251","19729.3402","405.9124","574.8385","5187.3539","1479.4089","3125.7319","2033.7086"
"SEN","03/01/2019","22","1061.6255","0","22.9267","2932.9445","19271.0012","393.9505","574.7334","4815.2718","1479.1517","3123.81","2035.8144"
"SEN","03/01/2019","23","1088.8318","0","22.4866","2922.6271","19111.2488","376.1703","571.9566","3837.9297","1479.486","3161.1268","2045.5539"
"SEN","03/01/2019","24","1266.028","0","25.1058","2919.2451","18866.1297","356.8786","571.684","2774.039","1480.2098","3126.7658","1989.443"
"SEN","04/01/2019","1","1517.6615","0","26.7573","2939.0943","18265.1075","342.8135","574.2547","1348.685","1480.4272","2794.879","1978.5619"
"SEN","04/01/2019","2","1702.2787","0","25.846","2673.6515","18040.1814","291.1976","575.1101","1299.4139","1480.32","2288.2159","1942.9843"
"SEN","04/01/2019","3","1768.3217","0","25.3322","2125.1881","18146.1003","293.3174","576.2663","1264.4983","1480.1442","2157.3888","1684.6954"
"SEN","04/01/2019","4","1720.1099","0","26.4444","2020.499","17875.9233","291.4009","576.3056","1206.3079","1480.3026","2079.9205","1683.2972"
"SEN","04/01/2019","5","1713.7278","0","26.7812","1835.8675","18237.2058","292.3187","576.7605","1099.1029","1479.8177","2120.391","1682.7889"
"SEN","04/01/2019","6","1671.7667","0","24.4774","2017.1537","18422.2405","297.0995","572.0397","1220.5071","1479.456","2185.174","1703.6592"
"SEN","04/01/2019","7","1691.375","0.052","25.4668","2745.1385","18449.2056","307.6007","571.3891","1340.7459","1479.5723","2241.9912","1951.1304"
"SEN","04/01/2019","8","1581.1224","36.0526","22.4203","2918.4206","18912.621","375.0587","574.4269","1557.0252","1479.9905","2543.5419","1950.2999"
"SEN","04/01/2019","9","1637.1376","750.86","22.0587","2896.8186","18659.4621","377.8203","566.5557","1922.0507","1479.8643","2739.729","1980.3163"
"SEN","04/01/2019","10","1879.5906","1541.6908","22.8591","2915.14","18778.2977","381.7212","565.47","2018.5998","1479.9282","2820.4169","1985.7554"
"SEN","04/01/2019","11","2106.8298","1695.4905","21.7089","2929.9619","18831.3093","384.9898","560.418","2051.6469","1480.1832","2831.7533","1980.0483"
"SEN","04/01/2019","12","2189.49","1675.2293","22.9456","2929.359","19012.5848","391.7064","558.9871","2246.8212","1480.4017","2859.6356","1967.7987"
"SEN","04/01/2019","13","2213.8319","1670.2992","21.8147","2920.4578","18604.0659","400.4073","556.2561","2712.9476","1480.628","2872.4147","1958.1568"
"SEN","04/01/2019","14","2265.943","1635.377","23.9728","2932.8534","18316.1653","393.7069","557.3036","3123.8325","1480.5842","2702.1914","1951.5072"
"SEN","04/01/2019","15","2295.6438","1589.7503","24.8278","2947.1347","18187.979","403.9287","557.3364","2930.8203","1480.6849","2767.3268","1951.8924"
"SEN","04/01/2019","16","2372.7274","1506.6167","16.1344","2919.1684","18222.4206","398.5855","557.3518","2649.176","1480.671","2883.4975","1937.572"
"SEN","04/01/2019","17","2316.4479","1322.9858","19.9722","2884.4649","18348.2613","411.3729","559.9148","2610.9496","1480.8239","2908.9847","1947.6421"
"SEN","04/01/2019","18","2334.2311","499.0479","22.1293","2891.8603","18572.2047","423.8823","572.8979","3118.8021","1480.5987","2935.7903","1955.9556"
"SEN","04/01/2019","19","2373.2509","9.2999","24.8413","2932.8198","18813.0599","434.8301","573.0305","3943.8567","1480.2452","3114.3779","1997.2471"
"SEN","04/01/2019","20","2560.3667","0","23.9773","2957.2681","18948.8068","433.6775","574.815","4665.4515","1479.896","3129.1747","2002.4825"
"SEN","04/01/2019","21","2697.7942","0","23.4877","2981.4838","18777.8058","423.3092","575.6301","4234.1942","1479.8353","3087.1935","1996.4803"
"SEN","04/01/2019","22","2685.8236","0","24.7147","3021.9856","18742.5753","409.4883","576.0562","3138.6759","1480.0234","3060.6749","1980.9179"
"SEN","04/01/2019","23","2787.2169","0","22.6506","3052.6457","18751.5886","390.1775","578.8094","2687.3475","1479.993","2578.3344","1985.7427"
"SEN","04/01/2019","24","2717.7452","0","23.2024","3038.9702","18302.6428","375.5242","578.7276","2331.937","1479.4528","2332.1906","1989.3798"
"SEN","05/01/2019","1","2520.3191","0","17.4003","2784.4872","18033.4091","361.4909","579.2266","1378.8006","1479.3454","2246.7937","1971.1117"
"SEN","05/01/2019","2","2545.9617","0","23.2044","2353.0847","17977.4238","294.1489","580.8371","831.4449","1479.1801","2075.389","1930.6365"
"SEN","05/01/2019","3","2482.3082","0","22.811","1912.4278","17788.6966","297.5764","579.5507","938.5089","1478.7266","1967.1733","1749.3502"
"SEN","05/01/2019","4","2471.7815","0","26.2817","1888.7463","17338.5653","295.324","579.6712","860.2711","1478.1943","1961.7812","1742.1071"
"SEN","05/01/2019","5","2343.0194","0","25.3779","1894.565","17306.4165","291.4708","580.1919","1189.6038","1477.6002","1883.8195","1741.6109"
"SEN","05/01/2019","6","2301.8818","0","27.2927","1960.227","17643.0776","299.2729","579.531","1063.4676","1477.2765","1817.9086","1745.0809"
"SEN","05/01/2019","7","2247.6022","0.0153","24.9784","2405.3408","17978.0692","310.9823","580.3936","966.9164","1476.9381","1818.1735","1822.6241"
"SEN","05/01/2019","8","2289.3708","36.1995","24.4946","2620.1816","18047.3952","335.8637","580.1496","957.0834","1476.6435","1948.5584","1968.8179"
"SEN","05/01/2019","9","2308.1455","726.9363","22.3876","2685.4511","17978.3216","398.0691","579.0651","1050.0354","1476.9908","2001.5244","1991.7788"
"SEN","05/01/2019","10","2283.0703","1500.5392","19.01","2803.7617","17922.7577","337.5818","577.3352","1385.508","1476.5189","2027.395","1989.3558"
"SEN","05/01/2019","11","2360.0413","1631.4483","12.6472","2735.5682","18245.396","401.9686","575.1321","1572.9653","1476.4741","2107.6262","1976.8625"
"SEN","05/01/2019","12","2496.0746","1641.8542","16.1768","2742.3068","18310.5171","412.9086","573.5999","1630.3504","1476.3292","2209.15","1964.9949"
"SEN","05/01/2019","13","2504.0542","1633.364","22.3191","2745.7236","18310.4395","402.3791","572.9618","1713.0348","1476.0115","2238.3517","1937.2029"
"SEN","05/01/2019","14","2537.2919","1619.0927","25.334","2638.4447","18231.944","345.5666","572.6343","1634.7161","1474.7831","2208.0876","1920.3351"
"SEN","05/01/2019","15","2608.1832","1585.027","23.0183","2253.7515","18059.5219","349.3729","571.6446","1596.3887","1475.1728","2214.4276","1911.2338"
"SEN","05/01/2019","16","2703.2082","1414.6565","22.327","2060.5838","17886.1591","358.9865","571.7379","1530.8884","1475.3164","2219.8345","1902.1898"
"SEN","05/01/2019","17","2710.7797","888.176","24.0876","2035.0938","17938.8206","340.0523","571.6021","1926.4468","1474.4799","2225.1215","1873.8766"
"SEN","05/01/2019","18","2872.8848","413.1584","23.4593","2041.5695","18020.6386","357.5962","571.9543","2450.136","1474.4776","2241.925","1933.6872"
"SEN","05/01/2019","19","3046.2639","4.4054","26.9501","2575.8413","18578.3374","367.3085","571.2922","3438.3938","1474.8071","2522.7084","1959.9348"
"SEN","05/01/2019","20","3168.9729","0","27.0382","2817.3157","18795.8818","360.5689","572.3884","3300.6963","1475.0657","2399.2406","1932.5782"
"SEN","05/01/2019","21","3178.9606","0","25.1105","2502.7959","18361.8375","352.0625","573.8774","3336.7797","1474.4966","2235.9244","1904.3109"
"SEN","05/01/2019","22","3200.4161","0","26.9597","2420.6434","18310.7426","341.4115","589.9359","2890.9171","1474.1595","2240.6448","1906.8188"
"SEN","05/01/2019","23","3205.6363","0","24.2206","2419.0467","18051.0262","327.3071","600.1274","2449.2194","1473.9831","2068.3785","1918.7952"
"SEN","05/01/2019","24","3166.2465","0","26.4751","2196.1322","17771.5555","314.6431","598.8785","1478.1852","1473.0463","1929.0009","1928.0044"
"SEN","06/01/2019","1","3136.3472","0","21.9472","1939.9893","17102.2724","291.0297","599.4697","934.5988","1472.6024","1688.9519","1928.5797"
"SEN","06/01/2019","2","3049.4888","0","25.7815","1935.0944","16127.533","283.7589","599.2263","832.8923","1473.1646","1666.3814","1851.9498"
"SEN","06/01/2019","3","2955.5563","0","26.8526","1890.8709","15639.1145","295.0105","600.035","742.1245","1472.267","1681.6245","1631.8748"
"SEN","06/01/2019","4","2815.7365","0","26.0127","1887.4971","15282.5352","290.9081","600.1401","771.2751","1471.8956","1665.2832","1620.9797"
"SEN","06/01/2019","5","2778.0593","0","25.5005","1886.3734","15032.3182","288.083","598.9794","694.1271","1471.9086","1621.7324","1622.7867"
"SEN","06/01/2019","6","2731.8117","0","26.7107","1897.2316","15149.4648","290.9654","599.2425","806.9518","1471.6705","1648.5903","1624.2486"
"SEN","06/01/2019","7","2751.025","0.0775","25.3311","1898.811","15165.1349","292.8095","598.4858","845.5972","1471.377","1671.7512","1636.2373"
"SEN","06/01/2019","8","2741.8837","30.5162","21.0996","1894.7224","15124.2142","296.615","598.3361","846.7129","1471.5745","1655.4555","1660.5789"
"SEN","06/01/2019","9","2799.9301","596.9256","1.8762","1885.6077","14974.458","313.2365","598.4058","956.1386","1410.6396","1645.0915","1723.2603"
"SEN","06/01/2019","10","2783.6775","1186.3986","3.0318","1905.7235","15065.373","333.4864","596.2221","1045.4631","1190.0116","1628.2017","1883.4886"
"SEN","06/01/2019","11","2888.3941","1362.9296","16.9577","1945.861","15305.6614","335.1138","595.8219","1186.7523","1174.4998","1630.6154","1823.0628"
"SEN","06/01/2019","12","2933.6115","1383.8859","24.0088","2000.4244","15569.739","332.6141","594.2915","1178.7963","1171.4031","1629.2829","1789.549"
"SEN","06/01/2019","13","2977.5526","1413.8801","22.8638","1984.541","15514.9777","330.7478","592.1375","1258.3307","1173.9811","1619.4967","1776.161"
"SEN","06/01/2019","14","2984.1211","1388.1289","23.9778","1940.7002","15537.918","338.1502","592.5322","1242.7587","1287.9099","1612.6592","1764.6477"
"SEN","06/01/2019","15","2960.0209","1353.6579","7.0705","1740.4601","15463.6065","338.8563","591.9041","1382.5166","1405.8729","1623.3859","1759.5182"
"SEN","06/01/2019","16","2947.9867","1228.3528","6.5378","1713.0143","15536.882","345.5334","590.9204","1222.5096","1438.8125","1640.2791","1756.0336"
"SEN","06/01/2019","17","2785.136","861.7636","20.6543","1767.9352","16125.7219","341.3642","590.2583","1391.9792","1452.0657","1693.0401","1761.3991"
"SEN","06/01/2019","18","2792.0659","227.9197","24.3563","2016.546","16834.3874","342.6236","593.1621","1317.8817","1460.3346","1745.9224","1851.0053"
"SEN","06/01/2019","19","2821.4393","4.279","25.1142","2763.1052","17467.6776","355.451","594.2085","2635.2367","1464.6647","1825.2402","1868.4615"
"SEN","06/01/2019","20","2829.1286","0","28.2106","2914.9331","17821.8469","419.5114","595.9224","3856.6124","1466.7205","1894.9746","1865.455"
"SEN","06/01/2019","21","2776.4047","0","22.9394","2910.1717","17738.3599","417.535","596.9397","3852.467","1466.1138","1879.5437","1898.2968"
"SEN","06/01/2019","22","2682.6727","0","21.2705","2906.6142","17683.0871","406.9197","597.8708","3345.3063","1464.8849","1857.1976","1910.6842"
"SEN","06/01/2019","23","2685.3386","0","25.6228","2417.6481","17358.537","330.6031","598.9298","2368.9093","1465.7459","1814.5686","1897.4421"
"SEN","06/01/2019","24","2617.4765","0","21.229","1980.5531","17011.7676","310.7569","597.6427","1501.3435","1465.7256","1783.6244","1897.7974"
"SEN","07/01/2019","1","2507.732","0","24.6352","1883.1263","16499.3715","297.2993","597.8622","836.8105","1466.4918","1630.1642","1508.667"
"SEN","07/01/2019","2","2516.6272","0","26.3444","1878.312","15656.7239","291.9623","597.9733","734.343","1465.9562","1619.3402","1479.0163"
"SEN","07/01/2019","3","2423.9921","0","18.6736","1883.5654","15115.9687","301.105","598.0656","734.0262","1465.8123","1565.111","1476.5755"
"SEN","07/01/2019","4","2449.142","0","20.5159","1891.1396","14962.5564","298.4214","597.3567","704.4005","1466.6736","1566.3184","1477.9352"
"SEN","07/01/2019","5","2502.4483","0","21.5943","1889.4693","15223.4624","298.7691","598.0202","749.0054","1467.6276","1589.9167","1477.5135"
"SEN","07/01/2019","6","2462.4389","0","20.5764","1890.8604","16054.1611","307.856","598.2195","1017.5121","1468.481","1655.7507","1486.3051"
"SEN","07/01/2019","7","2511.9258","0.0022","24.3258","2065.0576","17567.2169","333.9803","598.0946","1360.5735","1468.3849","1702.6197","1660.4679"
"SEN","07/01/2019","8","2380.5443","22.0586","22.6006","2824.7754","18098.9981","393.4195","597.4804","1424.3753","1468.7672","2025.6807","1882.2459"
"SEN","07/01/2019","9","2278.2875","320.3114","23.6261","3027.8295","18730.1868","386.1396","593.2847","1358.1728","1468.0904","2168.0598","1914.3282"
"SEN","07/01/2019","10","2245.4773","809.8783","23.8552","3159.7324","18850.326","390.3924","581.4675","1485.1109","1462.9106","2380.7471","1933.2534"
"SEN","07/01/2019","11","2303.322","1116.0517","22.2541","3153.7419","18836.8202","404.9188","579.9001","1933.6882","1470.1232","2540.8205","1890.4426"
"SEN","07/01/2019","12","2196.6498","1337.9972","23.6273","3242.3352","18886.267","407.3014","581.0912","2021.9251","1468.3143","2615.8162","1877.8942"
"SEN","07/01/2019","13","2053.6538","1446.3247","22.2303","3251.5809","19091.6487","406.337","589.9184","2079.4004","1466.1314","2580.3896","1855.1072"
"SEN","07/01/2019","14","1827.6741","1371.5562","23.1048","3247.2037","19219.5392","396.4505","590.8242","2484.4348","1464.8531","2602.8108","1838.8521"
"SEN","07/01/2019","15","1771.4823","1336.7896","25.3452","3277.8841","19305.0251","404.5725","592.2172","2424.2297","1463.1014","2585.3654","1843.7656"
"SEN","07/01/2019","16","1882.5754","1219.8498","23.2882","3284.3772","19458.5956","412.8988","591.4565","2221.9913","1461.3708","2622.6045","1868.9565"
"SEN","07/01/2019","17","1992.1999","1016.5707","23.1229","3216.072","19588.1614","414.3658","583.5307","2242.4002","1453.2963","2624.4782","1870.065"
"SEN","07/01/2019","18","2125.7844","404.5145","22.7317","3193.1681","19734.6234","420.7026","586.5428","2367.3928","1456.9717","2645.7956","1903.9415"
"SEN","07/01/2019","19","2335.6384","7.7794","22.7127","3220.6629","19851.5627","426.3888","593.8916","3378.799","1456.7019","2796.5326","1948.03"
"SEN","07/01/2019","20","2403.3471","0","21.2802","3204.5804","20076.3233","419.607","596.2438","4125.2337","1456.5708","3030.3817","1983.6706"
"SEN","07/01/2019","21","2505.1681","0","22.2713","3229.1093","20094.8804","411.3423","596.1187","3705.2602","1457.6821","3002.3434","1977.9887"
"SEN","07/01/2019","22","2657.8696","0","24.0367","3215.3207","19731.7166","417.6873","596.4528","2794.03","1459.2549","2870.5015","1971.0244"
"SEN","07/01/2019","23","2630.95","0","23.3114","3229.1389","19265.4738","387.4243","596.6675","1879.3529","1462.4042","2628.9872","1956.928"
"SEN","07/01/2019","24","2580.0587","0","23.8243","2966.4118","18798.044","370.4217","595.0935","1337.0601","1464.0246","2238.5681","1941.1867"
"SEN","08/01/2019","1","2481.0497","0","23.4948","2202.0011","18571.7323","362.8561","595.5234","896.2139","1464.9571","2058.6351","1805.1307"
"SEN","08/01/2019","2","2329.0016","0","22.7575","1705.0801","18305.3135","330.8705","596.7537","925.7677","1465.064","2011.4225","1593.5392"
"SEN","08/01/2019","3","2184.0211","0","25.1147","1663.4374","18142.8874","301.455","596.7504","882.7599","1466.3958","1995.8422","1471.5673"
"SEN","08/01/2019","4","2191.8267","0","22.0932","1658.5124","17985.507","296.3972","596.6415","875.3335","1466.6177","1951.055","1463.7835"
"SEN","08/01/2019","5","2140.3853","0","20.9376","1671.8789","18127.4359","295.242","597.5402","701.1955","1466.0219","1959.1009","1464.0593"
"SEN","08/01/2019","6","1906.4263","0","22.3814","2066.0365","18426.7036","308.1264","597.0227","1059.9526","1467.3078","2038.031","1486.8289"
"SEN","08/01/2019","7","1847.0277","0.0231","24.561","2906.0507","18690.4063","379.5143","597.2381","961.7404","1467.4148","2338.7307","1922.0966"
"SEN","08/01/2019","8","1900.1342","36.1577","23.4087","3041.7327","19580.5236","388.6891","597.1351","896.433","1467.2283","2561.8146","1962.1217"
"SEN","08/01/2019","9","1897.8848","706.1479","24.1404","3030.7054","19497.0245","387.3701","593.1783","1018.3176","1462.6805","2699.0567","1954.7773"
"SEN","08/01/2019","10","1978.79","1334.3361","21.7963","3022.4447","19450.4062","392.0455","587.534","1302.7013","1467.2341","2681.2926","1960.6159"
"SEN","08/01/2019","11","2140.1388","1426.4073","22.7813","2951.7332","19396.4815","396.3408","582.3644","1412.2566","1467.3331","2690.2168","1962.9852"
"SEN","08/01/2019","12","2268.5108","1418.8193","21.3192","2952.5693","19725.024","398.3495","583.7245","1553.2995","1464.779","2799.4988","1949.7824"
"SEN","08/01/2019","13","2440.5654","1480.1342","21.8257","2978.8027","19469.8915","388.0372","584.9942","1814.3577","1463.477","2707.4719","1933.0093"
"SEN","08/01/2019","14","2502.2203","1451.2365","23.3369","3016.6487","19478.3632","399.6915","584.3099","1638.3869","1462.7961","2698.6719","1911.3449"
"SEN","08/01/2019","15","2563.1248","1507.4884","22.345","3019.2499","19614.3391","405.4388","585.547","1614.1522","1461.8127","2683.4741","1901.843"
"SEN","08/01/2019","16","2602.0646","1342.8606","23.1741","3013.0844","19647.8839","410.2178","585.4772","1789.1287","1460.3813","2644.4378","1890.2078"
"SEN","08/01/2019","17","2585.2782","1112.0693","23.6477","2971.3996","19787.1","411.211","582.9867","2081.5233","1459.1814","2701.6204","1892.6122"
"SEN","08/01/2019","18","2654.4902","484.986","23.7349","2921.1999","19848.2","424.9818","589.1227","2265.6925","1455.2251","2732.8565","1936.0078"
"SEN","08/01/2019","19","2705.5567","7.7988","23.6478","3041.4279","20106.9141","438.1049","594.1837","3324.9041","1452.0727","2902.7928","1957.438"
"SEN","08/01/2019","20","2700.051","0","22.2571","3037.2301","20080.4889","434.787","595.1844","4165.3355","1450.698","3120.063","1960.9057"
"SEN","08/01/2019","21","2729.2226","0","22.2537","3038.2577","20110.158","429.4733","596.8273","3903.0495","1450.1865","3053.3206","1956.3196"
"SEN","08/01/2019","22","2756.3346","0","23.833","3031.7063","19871.9417","407.7523","597.4778","3126.3805","1452.2213","2633.0844","1957.5784"
"SEN","08/01/2019","23","2740.3549","0","24.6486","2644.8971","19225.7529","400.6024","598.1285","2591","1454.5055","2235.3435","1964.1733"
"SEN","08/01/2019","24","2688.4359","0","21.4988","2480.5673","19028.904","378.4834","598.4372","1701.1334","1456.6744","2122.4026","1941.8417"
"SEN","09/01/2019","1","2535.8159","0","25.2852","2147.1382","18842.8884","318.1629","599.6572","1144.5283","1458.3471","2070.8127","1810.5988"
"SEN","09/01/2019","2","2593.0151","0","24.0356","2030.9148","18503.9154","294.8001","600.334","946.3903","1459.702","1999.3543","1473.6719"
"SEN","09/01/2019","3","2627.5061","0","22.5795","1664.7475","18347.632","301.9134","600.512","857.1723","1460.2504","2018.6626","1361.4996"
"SEN","09/01/2019","4","2326.3707","0","23.1974","1665.4959","18176.718","300.9948","600.3319","1026.5688","1460.9158","2031.0964","1359.9788"
"SEN","09/01/2019","5","2239.0416","0","22.8203","1914.0509","18245.7363","299.1421","600.101","971.4276","1461.5181","2073.7713","1357.2548"
"SEN","09/01/2019","6","2391.5915","0","23.1387","2145.6979","18305.9496","305.6511","599.788","1080.5788","1461.8793","2137.4859","1385.921"
"SEN","09/01/2019","7","2551.462","0.0142","25.7226","2729.3761","18645.7752","389.1943","600.5476","1138.8345","1461.8596","2235.9962","1808.3336"
"SEN","09/01/2019","8","2730.863","26.4559","22.5705","2903.1088","19165.9276","396.5361","596.9047","980.0824","1462.7234","2678.2422","1944.8008"
"SEN","09/01/2019","9","2893.4227","576.703","24.8981","2928.0154","19401.7537","404.4908","573.4197","869.5483","1462.2776","2736.5086","1958.8764"
"SEN","09/01/2019","10","2982.056","1305.4208","22.5125","2959.4394","19262.4813","401.4945","564.6484","951.6805","1462.2208","2697.4814","1958.1774"
"SEN","09/01/2019","11","2938.9002","1518.7872","20.9529","3001.9199","19038.1153","398.6017","556.5877","1334.5604","1461.7507","2660.726","1964.498"
"SEN","09/01/2019","12","2830.677","1564.5834","15.0076","3048.1633","19070.3529","403.0373","558.7594","1707.2574","1461.9802","2666.8603","1970.1218"
"SEN","09/01/2019","13","2854.9022","1557.5681","24.0094","3048.1252","19349.6936","400.4035","559.2799","1566.4481","1461.9922","2637.3829","1961.26"
"SEN","09/01/2019","14","2845.5961","1606.8533","23.4945","3046.0479","19440.8226","407.1788","566.1252","1506.7855","1461.866","2616.6687","1955.7795"
"SEN","09/01/2019","15","2666.412","1627.2674","26.0475","3046.0986","19395.9478","411.1781","565.5763","1639.396","1461.5743","2644.8777","1951.317"
"SEN","09/01/2019","16","2715.2301","1655.6841","24.5854","3049.7416","19385.3253","411.1824","565.5587","1707.5289","1461.4208","2692.4775","1847.0596"
"SEN","09/01/2019","17","2726.9045","1464.2742","27.3365","3048.3373","19311.0322","412.8125","558.4304","1815.9377","1461.7857","2679.0855","1933.0894"
"SEN","09/01/2019","18","2671.2432","609.3041","25.1911","3048.2966","19640.3368","430.5047","562.6534","2168.9316","1461.5523","2894.2886","1953.2019"
"SEN","09/01/2019","19","2672.7584","13.214","25.0108","3020.6569","19765.683","437.1298","570.3887","3117.3348","1461.3381","3096.6836","1979.195"
"SEN","09/01/2019","20","2789.0639","0","26.7796","2970.4287","19947.6595","435.1074","571.041","3823.5215","1461.5084","3247.3668","2008.2216"
"SEN","09/01/2019","21","2848.0781","0","25.6212","2972.8803","20029.042","423.8789","572.3723","3763.3488","1462.3017","2777.1411","2017.1267"
